,UniqueID,IndicatorID,Name,Measure,MeasureInfo,GeoTypeName,GeoJoinID,GeoPlaceName,Year,Season,Start_Date,DataValue,Total Noise Complaints,21 Collection Truck Noise,Banging/Pounding,Engine Idling,Noise:  lawn care equipment (NCL),"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)","Noise: Air Condition/Ventilation Equip, Residential (NJ1)",Noise: Construction Before/After Hours (NM1),Noise: Construction Equipment (NC1),Noise: Jack Hammering (NC2),Noise: Manufacturing Noise (NK1),Noise: Private Carting Noise (NQ1),Noise: Vehicle (NR2),Noise: air condition/ventilation equipment (NV1),Other,BoroCD,Population_19,MedHHIncome_19
1525,216456,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2013,Summer,06/01/2013,28.35,602,1.0,182.0,68.0,5.0,,,162.0,49.0,21.0,9.0,10.0,,72.0,23.0,306.0,118446,138391.0
1526,334272,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),2015,Winter,12/01/2014,10.03,1014,2.0,401.0,74.0,1.0,,,301.0,89.0,42.0,4.0,9.0,,63.0,28.0,306.0,118446,138391.0
1527,336810,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2015,Winter,12/01/2014,26.63,1014,2.0,401.0,74.0,1.0,,,301.0,89.0,42.0,4.0,9.0,,63.0,28.0,306.0,118446,138391.0
1528,337855,383,Sulfur Dioxide (SO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2015,Winter,12/01/2014,0.43,1014,2.0,401.0,74.0,1.0,,,301.0,89.0,42.0,4.0,9.0,,63.0,28.0,306.0,118446,138391.0
1529,547688,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),2017,Winter,12/01/2016,8.54,1483,7.0,846.0,100.0,4.0,,,296.0,106.0,50.0,1.0,6.0,,49.0,18.0,306.0,118446,138391.0
1530,550080,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2017,Winter,12/01/2016,25.83,1483,7.0,846.0,100.0,4.0,,,296.0,106.0,50.0,1.0,6.0,,49.0,18.0,306.0,118446,138391.0
1531,169485,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),2012,Summer,06/01/2012,11.1,453,2.0,109.0,51.0,11.0,1.0,,84.0,82.0,21.0,11.0,12.0,1.0,44.0,24.0,306.0,118446,138391.0
1532,166830,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2012,Summer,06/01/2012,19.35,453,2.0,109.0,51.0,11.0,1.0,,84.0,82.0,21.0,11.0,12.0,1.0,44.0,24.0,306.0,118446,138391.0
1533,216455,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2012,Summer,06/01/2012,30.97,453,2.0,109.0,51.0,11.0,1.0,,84.0,82.0,21.0,11.0,12.0,1.0,44.0,24.0,306.0,118446,138391.0
1534,547686,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),2017,Summer,06/01/2017,10.18,1623,4.0,781.0,128.0,9.0,,,374.0,129.0,43.0,3.0,10.0,,61.0,81.0,306.0,118446,138391.0
1535,550078,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2017,Summer,06/01/2017,15.99,1623,4.0,781.0,128.0,9.0,,,374.0,129.0,43.0,3.0,10.0,,61.0,81.0,306.0,118446,138391.0
1536,549433,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2017,Summer,06/01/2017,28.26,1623,4.0,781.0,128.0,9.0,,,374.0,129.0,43.0,3.0,10.0,,61.0,81.0,306.0,118446,138391.0
1537,605983,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),2018,Winter,12/01/2017,9.5,1292,1.0,565.0,134.0,,,,339.0,110.0,54.0,7.0,8.0,,63.0,11.0,306.0,118446,138391.0
1538,603022,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2018,Winter,12/01/2017,27.29,1292,1.0,565.0,134.0,,,,339.0,110.0,54.0,7.0,8.0,,63.0,11.0,306.0,118446,138391.0
1539,334271,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),2015,Summer,06/01/2015,10.3,1212,2.0,446.0,73.0,7.0,,,426.0,102.0,42.0,3.0,29.0,,65.0,17.0,306.0,118446,138391.0
1540,336809,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2015,Summer,06/01/2015,16.88,1212,2.0,446.0,73.0,7.0,,,426.0,102.0,42.0,3.0,29.0,,65.0,17.0,306.0,118446,138391.0
1541,338278,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2015,Summer,06/01/2015,30.03,1212,2.0,446.0,73.0,7.0,,,426.0,102.0,42.0,3.0,29.0,,65.0,17.0,306.0,118446,138391.0
1542,605982,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),2018,Summer,06/01/2018,9.0,1183,3.0,492.0,94.0,1.0,,,335.0,117.0,40.0,2.0,8.0,,67.0,24.0,306.0,118446,138391.0
1543,603021,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2018,Summer,06/01/2018,16.27,1183,3.0,492.0,94.0,1.0,,,335.0,117.0,40.0,2.0,8.0,,67.0,24.0,306.0,118446,138391.0
1544,605336,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2018,Summer,06/01/2018,28.6,1183,3.0,492.0,94.0,1.0,,,335.0,117.0,40.0,2.0,8.0,,67.0,24.0,306.0,118446,138391.0
1545,168600,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),2012,Winter,12/01/2011,10.47,493,3.0,101.0,51.0,3.0,4.0,2.0,69.0,84.0,23.0,,22.0,1.0,46.0,84.0,306.0,118446,138391.0
1546,165945,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2012,Winter,12/01/2011,26.49,493,3.0,101.0,51.0,3.0,4.0,2.0,69.0,84.0,23.0,,22.0,1.0,46.0,84.0,306.0,118446,138391.0
1547,165060,383,Sulfur Dioxide (SO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2012,Winter,12/01/2011,1.65,493,3.0,101.0,51.0,3.0,4.0,2.0,69.0,84.0,23.0,,22.0,1.0,46.0,84.0,306.0,118446,138391.0
1548,168659,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),2013,Winter,12/01/2012,11.05,561,2.0,174.0,45.0,1.0,,,150.0,42.0,26.0,4.0,34.0,,52.0,31.0,306.0,118446,138391.0
1549,166004,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2013,Winter,12/01/2012,27.68,561,2.0,174.0,45.0,1.0,,,150.0,42.0,26.0,4.0,34.0,,52.0,31.0,306.0,118446,138391.0
1550,165119,383,Sulfur Dioxide (SO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2013,Winter,12/01/2012,0.83,561,2.0,174.0,45.0,1.0,,,150.0,42.0,26.0,4.0,34.0,,52.0,31.0,306.0,118446,138391.0
1551,169367,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),2010,Summer,06/01/2010,12.72,424,3.0,95.0,69.0,,54.0,11.0,87.0,39.0,36.0,2.0,28.0,,,,306.0,118446,138391.0
1552,166712,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2010,Summer,06/01/2010,21.9,424,3.0,95.0,69.0,,54.0,11.0,87.0,39.0,36.0,2.0,28.0,,,,306.0,118446,138391.0
1553,216453,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2010,Summer,06/01/2010,31.31,424,3.0,95.0,69.0,,54.0,11.0,87.0,39.0,36.0,2.0,28.0,,,,306.0,118446,138391.0
1554,169426,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),2011,Summer,06/01/2011,12.25,768,2.0,95.0,73.0,,41.0,12.0,147.0,93.0,82.0,2.0,4.0,4.0,,213.0,306.0,118446,138391.0
1555,166771,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2011,Summer,06/01/2011,21.44,768,2.0,95.0,73.0,,41.0,12.0,147.0,93.0,82.0,2.0,4.0,4.0,,213.0,306.0,118446,138391.0
1556,216454,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2011,Summer,06/01/2011,29.87,768,2.0,95.0,73.0,,41.0,12.0,147.0,93.0,82.0,2.0,4.0,4.0,,213.0,306.0,118446,138391.0
1557,213783,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,306,Park Slope and Carroll Gardens (CD6),2014,Winter,12/01/2013,12.9,777,2.0,228.0,46.0,4.0,,,248.0,141.0,23.0,2.0,11.0,,41.0,31.0,306.0,118446,138391.0
1558,213252,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2014,Winter,12/01/2013,29.3,777,2.0,228.0,46.0,4.0,,,248.0,141.0,23.0,2.0,11.0,,41.0,31.0,306.0,118446,138391.0
1559,213075,383,Sulfur Dioxide (SO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),2014,Winter,12/01/2013,1.09,777,2.0,228.0,46.0,4.0,,,248.0,141.0,23.0,2.0,11.0,,41.0,31.0,306.0,118446,138391.0
1560,547685,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2017,Winter,12/01/2016,8.09,624,1.0,504.0,18.0,,,,64.0,23.0,4.0,1.0,1.0,,6.0,2.0,305.0,184877,42411.0
1561,550077,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2017,Winter,12/01/2016,24.55,624,1.0,504.0,18.0,,,,64.0,23.0,4.0,1.0,1.0,,6.0,2.0,305.0,184877,42411.0
1562,605980,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2018,Winter,12/01/2017,8.18,873,1.0,695.0,26.0,,,,97.0,34.0,3.0,,,,14.0,3.0,305.0,184877,42411.0
1563,603019,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2018,Winter,12/01/2017,24.09,873,1.0,695.0,26.0,,,,97.0,34.0,3.0,,,,14.0,3.0,305.0,184877,42411.0
1564,168658,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2013,Winter,12/01/2012,10.26,433,3.0,364.0,12.0,,,,32.0,8.0,8.0,,1.0,,5.0,,305.0,184877,42411.0
1565,166003,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2013,Winter,12/01/2012,24.93,433,3.0,364.0,12.0,,,,32.0,8.0,8.0,,1.0,,5.0,,305.0,184877,42411.0
1566,165118,383,Sulfur Dioxide (SO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2013,Winter,12/01/2012,0.98,433,3.0,364.0,12.0,,,,32.0,8.0,8.0,,1.0,,5.0,,305.0,184877,42411.0
1567,169543,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2013,Summer,06/01/2013,10.33,403,,322.0,32.0,,,,20.0,10.0,4.0,,,,15.0,,305.0,184877,42411.0
1568,166888,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2013,Summer,06/01/2013,16.14,403,,322.0,32.0,,,,20.0,10.0,4.0,,,,15.0,,305.0,184877,42411.0
1569,216450,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),2013,Summer,06/01/2013,31.88,403,,322.0,32.0,,,,20.0,10.0,4.0,,,,15.0,,305.0,184877,42411.0
1570,411051,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2016,Summer,05/31/2016,8.22,427,1.0,329.0,27.0,2.0,,,41.0,20.0,2.0,,,,4.0,1.0,305.0,184877,42411.0
1571,412743,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2016,Summer,05/31/2016,12.62,427,1.0,329.0,27.0,2.0,,,41.0,20.0,2.0,,,,4.0,1.0,305.0,184877,42411.0
1572,412099,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),2016,Summer,05/31/2016,34.57,427,1.0,329.0,27.0,2.0,,,41.0,20.0,2.0,,,,4.0,1.0,305.0,184877,42411.0
1573,169483,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,304,Bushwick (CD4),2012,Summer,06/01/2012,10.49,154,,55.0,15.0,,,,32.0,24.0,7.0,15.0,,,6.0,,304.0,112963,56598.0
1574,166828,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),2012,Summer,06/01/2012,18.39,154,,55.0,15.0,,,,32.0,24.0,7.0,15.0,,,6.0,,304.0,112963,56598.0
1575,216443,386,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),2012,Summer,06/01/2012,32.9,154,,55.0,15.0,,,,32.0,24.0,7.0,15.0,,,6.0,,304.0,112963,56598.0
1576,547683,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2017,Summer,06/01/2017,9.0,623,1.0,443.0,54.0,1.0,,,95.0,23.0,1.0,2.0,,,3.0,,305.0,184877,42411.0
1577,550075,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2017,Summer,06/01/2017,12.99,623,1.0,443.0,54.0,1.0,,,95.0,23.0,1.0,2.0,,,3.0,,305.0,184877,42411.0
1578,549432,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),2017,Summer,06/01/2017,31.2,623,1.0,443.0,54.0,1.0,,,95.0,23.0,1.0,2.0,,,3.0,,305.0,184877,42411.0
1579,168540,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2011,Winter,12/01/2010,12.34,576,1.0,539.0,8.0,,,4.0,7.0,9.0,4.0,2.0,,,,2.0,305.0,184877,42411.0
1580,165885,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2011,Winter,12/01/2010,29.77,576,1.0,539.0,8.0,,,4.0,7.0,9.0,4.0,2.0,,,,2.0,305.0,184877,42411.0
1581,165000,383,Sulfur Dioxide (SO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2011,Winter,12/01/2010,3.26,576,1.0,539.0,8.0,,,4.0,7.0,9.0,4.0,2.0,,,,2.0,305.0,184877,42411.0
1582,169425,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2011,Summer,06/01/2011,11.54,508,1.0,450.0,20.0,,4.0,4.0,10.0,11.0,5.0,,1.0,1.0,,1.0,305.0,184877,42411.0
1583,166770,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2011,Summer,06/01/2011,17.57,508,1.0,450.0,20.0,,4.0,4.0,10.0,11.0,5.0,,1.0,1.0,,1.0,305.0,184877,42411.0
1584,216448,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),2011,Summer,06/01/2011,33.87,508,1.0,450.0,20.0,,4.0,4.0,10.0,11.0,5.0,,1.0,1.0,,1.0,305.0,184877,42411.0
1585,169484,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2012,Summer,06/01/2012,10.38,305,,258.0,17.0,1.0,,,5.0,16.0,2.0,2.0,,,3.0,1.0,305.0,184877,42411.0
1586,166829,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2012,Summer,06/01/2012,16.12,305,,258.0,17.0,1.0,,,5.0,16.0,2.0,2.0,,,3.0,1.0,305.0,184877,42411.0
1587,216449,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),2012,Summer,06/01/2012,34.35,305,,258.0,17.0,1.0,,,5.0,16.0,2.0,2.0,,,3.0,1.0,305.0,184877,42411.0
1588,213959,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2014,Summer,06/01/2014,8.73,491,,386.0,29.0,,,,43.0,14.0,4.0,,1.0,,7.0,7.0,305.0,184877,42411.0
1589,213428,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2014,Summer,06/01/2014,13.71,491,,386.0,29.0,,,,43.0,14.0,4.0,,1.0,,7.0,7.0,305.0,184877,42411.0
1590,216451,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),2014,Summer,06/01/2014,32.3,491,,386.0,29.0,,,,43.0,14.0,4.0,,1.0,,7.0,7.0,305.0,184877,42411.0
1591,334268,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2015,Summer,06/01/2015,9.48,615,,508.0,24.0,1.0,,,43.0,19.0,3.0,,1.0,,5.0,11.0,305.0,184877,42411.0
1592,336806,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2015,Summer,06/01/2015,13.44,615,,508.0,24.0,1.0,,,43.0,19.0,3.0,,1.0,,5.0,11.0,305.0,184877,42411.0
1593,338277,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),2015,Summer,06/01/2015,32.92,615,,508.0,24.0,1.0,,,43.0,19.0,3.0,,1.0,,5.0,11.0,305.0,184877,42411.0
1594,334269,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2015,Winter,12/01/2014,9.05,670,2.0,585.0,13.0,,,,46.0,13.0,1.0,,1.0,,9.0,,305.0,184877,42411.0
1595,336807,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2015,Winter,12/01/2014,24.66,670,2.0,585.0,13.0,,,,46.0,13.0,1.0,,1.0,,9.0,,305.0,184877,42411.0
1596,337854,383,Sulfur Dioxide (SO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2015,Winter,12/01/2014,0.46,670,2.0,585.0,13.0,,,,46.0,13.0,1.0,,1.0,,9.0,,305.0,184877,42411.0
1597,411050,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2016,Winter,12/01/2015,8.33,635,1.0,516.0,13.0,2.0,,,65.0,25.0,1.0,,3.0,,9.0,,305.0,184877,42411.0
1598,412742,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2016,Winter,12/01/2015,22.98,635,1.0,516.0,13.0,2.0,,,65.0,25.0,1.0,,3.0,,9.0,,305.0,184877,42411.0
1599,405331,383,Sulfur Dioxide (SO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2016,Winter,12/01/2015,0.21,635,1.0,516.0,13.0,2.0,,,65.0,25.0,1.0,,3.0,,9.0,,305.0,184877,42411.0
1600,605979,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2018,Summer,06/01/2018,8.38,600,,418.0,29.0,1.0,,,100.0,37.0,5.0,2.0,1.0,,6.0,1.0,305.0,184877,42411.0
1601,603018,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2018,Summer,06/01/2018,11.59,600,,418.0,29.0,1.0,,,100.0,37.0,5.0,2.0,1.0,,6.0,1.0,305.0,184877,42411.0
1602,605335,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),2018,Summer,06/01/2018,31.99,600,,418.0,29.0,1.0,,,100.0,37.0,5.0,2.0,1.0,,6.0,1.0,305.0,184877,42411.0
1603,168599,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2012,Winter,12/01/2011,8.99,424,1.0,361.0,16.0,2.0,,2.0,7.0,23.0,6.0,1.0,,,5.0,,305.0,184877,42411.0
1604,165944,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2012,Winter,12/01/2011,23.78,424,1.0,361.0,16.0,2.0,,2.0,7.0,23.0,6.0,1.0,,,5.0,,305.0,184877,42411.0
1605,165059,383,Sulfur Dioxide (SO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2012,Winter,12/01/2011,1.52,424,1.0,361.0,16.0,2.0,,2.0,7.0,23.0,6.0,1.0,,,5.0,,305.0,184877,42411.0
1606,168481,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2010,Winter,12/01/2009,10.17,508,,478.0,8.0,,,6.0,5.0,7.0,2.0,2.0,,,,,305.0,184877,42411.0
1607,165826,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2010,Winter,12/01/2009,26.48,508,,478.0,8.0,,,6.0,5.0,7.0,2.0,2.0,,,,,305.0,184877,42411.0
1608,164941,383,Sulfur Dioxide (SO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2010,Winter,12/01/2009,2.79,508,,478.0,8.0,,,6.0,5.0,7.0,2.0,2.0,,,,,305.0,184877,42411.0
1609,169366,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2010,Summer,06/01/2010,11.89,451,,410.0,12.0,,2.0,6.0,8.0,7.0,5.0,1.0,,,,,305.0,184877,42411.0
1610,166711,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2010,Summer,06/01/2010,17.63,451,,410.0,12.0,,2.0,6.0,8.0,7.0,5.0,1.0,,,,,305.0,184877,42411.0
1611,216447,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),2010,Summer,06/01/2010,34.31,451,,410.0,12.0,,2.0,6.0,8.0,7.0,5.0,1.0,,,,,305.0,184877,42411.0
1612,213782,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,305,East New York and Starrett City (CD5),2014,Winter,12/01/2013,11.62,508,,444.0,14.0,1.0,,,20.0,8.0,4.0,,,,15.0,2.0,305.0,184877,42411.0
1613,213251,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2014,Winter,12/01/2013,27.51,508,,444.0,14.0,1.0,,,20.0,8.0,4.0,,,,15.0,2.0,305.0,184877,42411.0
1614,213074,383,Sulfur Dioxide (SO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),2014,Winter,12/01/2013,1.13,508,,444.0,14.0,1.0,,,20.0,8.0,4.0,,,,15.0,2.0,305.0,184877,42411.0
1615,334265,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,304,Bushwick (CD4),2015,Summer,06/01/2015,9.64,651,,319.0,41.0,,,,199.0,60.0,10.0,5.0,4.0,,11.0,2.0,304.0,112963,56598.0
1616,336803,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),2015,Summer,06/01/2015,15.48,651,,319.0,41.0,,,,199.0,60.0,10.0,5.0,4.0,,11.0,2.0,304.0,112963,56598.0
1617,338276,386,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),2015,Summer,06/01/2015,31.66,651,,319.0,41.0,,,,199.0,60.0,10.0,5.0,4.0,,11.0,2.0,304.0,112963,56598.0
1618,605977,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,304,Bushwick (CD4),2018,Winter,12/01/2017,8.77,701,1.0,374.0,43.0,,,,179.0,68.0,23.0,,2.0,,11.0,,304.0,112963,56598.0
1619,603016,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),2018,Winter,12/01/2017,26.46,701,1.0,374.0,43.0,,,,179.0,68.0,23.0,,2.0,,11.0,,304.0,112963,56598.0
1620,168480,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,304,Bushwick (CD4),2010,Winter,12/01/2009,10.0,132,1.0,99.0,8.0,,3.0,1.0,8.0,9.0,3.0,,,,,,304.0,112963,56598.0
1621,165825,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),2010,Winter,12/01/2009,27.78,132,1.0,99.0,8.0,,3.0,1.0,8.0,9.0,3.0,,,,,,304.0,112963,56598.0
1622,164940,383,Sulfur Dioxide (SO2),Mean,ppb,CD,304,Bushwick (CD4),2010,Winter,12/01/2009,3.34,132,1.0,99.0,8.0,,3.0,1.0,8.0,9.0,3.0,,,,,,304.0,112963,56598.0
1623,168539,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,304,Bushwick (CD4),2011,Winter,12/01/2010,12.75,226,,157.0,25.0,,6.0,2.0,16.0,14.0,3.0,,2.0,1.0,,,304.0,112963,56598.0
1624,165884,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),2011,Winter,12/01/2010,31.75,226,,157.0,25.0,,6.0,2.0,16.0,14.0,3.0,,2.0,1.0,,,304.0,112963,56598.0
1625,164999,383,Sulfur Dioxide (SO2),Mean,ppb,CD,304,Bushwick (CD4),2011,Winter,12/01/2010,4.09,226,,157.0,25.0,,6.0,2.0,16.0,14.0,3.0,,2.0,1.0,,,304.0,112963,56598.0
1626,547680,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,304,Bushwick (CD4),2017,Summer,06/01/2017,9.27,681,,283.0,29.0,,,,236.0,81.0,24.0,2.0,4.0,,11.0,11.0,304.0,112963,56598.0
1627,550072,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),2017,Summer,06/01/2017,14.69,681,,283.0,29.0,,,,236.0,81.0,24.0,2.0,4.0,,11.0,11.0,304.0,112963,56598.0
1628,549431,386,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),2017,Summer,06/01/2017,29.93,681,,283.0,29.0,,,,236.0,81.0,24.0,2.0,4.0,,11.0,11.0,304.0,112963,56598.0
1629,605976,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,304,Bushwick (CD4),2018,Summer,06/01/2018,8.75,508,,228.0,35.0,,,,165.0,43.0,20.0,,,,9.0,8.0,304.0,112963,56598.0
1630,603015,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),2018,Summer,06/01/2018,14.13,508,,228.0,35.0,,,,165.0,43.0,20.0,,,,9.0,8.0,304.0,112963,56598.0
1631,605334,386,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),2018,Summer,06/01/2018,30.55,508,,228.0,35.0,,,,165.0,43.0,20.0,,,,9.0,8.0,304.0,112963,56598.0
