,UniqueID,IndicatorID,Name,Measure,MeasureInfo,GeoTypeName,GeoJoinID,GeoPlaceName,Year,Season,Start_Date,DataValue,Total AQ Complaints,"Air: Dust, Commercial (AE2)","Air: Dust, Construction/Demolition (AE4)","Air: Dust, Other (Use Comments) (AE5)","Air: Dust, Residential (AE1)","Air: Odor, Nail Salon (AD8)","Air: Odor, Sweet From Unknown Source (AZ1)","Air: Odor/Fumes, Dry Cleaners (AD1)","Air: Odor/Fumes, Other (Use Comments) (AD6)","Air: Odor/Fumes, Private Carting (AD4)","Air: Odor/Fumes, Restaurant (AD2)","Air: Odor/Fumes, Vehicle Idling (AD3)","Air: Open Fire, Commercial (AC2)","Air: Open Fire, Construction/Demolition (AC4)","Air: Open Fire, Residential (AC1)",Air: Other Air Problem (Use Comments) (AZZ),"Air: Smoke, Chimney or vent (AS1)","Air: Smoke, Commercial (AA2)","Air: Smoke, Other (Use Comments) (AA5)","Air: Smoke, Residential (AA1)","Air: Smoke, Vehicular (AA4)","Air: Soot, Other (Use Comments) (AB4)",BoroCD,Population_19,MedHHIncome_19
1313,412104,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2016,Summer,05/31/2016,33.51,68,,20.0,,,,2.0,,,,8.0,26.0,,,,1.0,3.0,,2.0,,6.0,,310.0,123956,77240.0
1314,168545,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2011,Winter,12/01/2010,12.46,29,1.0,2.0,,,,,,,2.0,1.0,18.0,,,,1.0,,,1.0,2.0,1.0,,310.0,123956,77240.0
1315,165890,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2011,Winter,12/01/2010,29.44,29,1.0,2.0,,,,,,,2.0,1.0,18.0,,,,1.0,,,1.0,2.0,1.0,,310.0,123956,77240.0
1316,165005,383,Sulfur Dioxide (SO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2011,Winter,12/01/2010,2.78,29,1.0,2.0,,,,,,,2.0,1.0,18.0,,,,1.0,,,1.0,2.0,1.0,,310.0,123956,77240.0
1317,213787,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2014,Winter,12/01/2013,11.78,54,,9.0,,,,1.0,,,,1.0,23.0,,,,4.0,9.0,,,,7.0,,310.0,123956,77240.0
1318,213256,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2014,Winter,12/01/2013,27.2,54,,9.0,,,,1.0,,,,1.0,23.0,,,,4.0,9.0,,,,7.0,,310.0,123956,77240.0
1319,213079,383,Sulfur Dioxide (SO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2014,Winter,12/01/2013,0.99,54,,9.0,,,,1.0,,,,1.0,23.0,,,,4.0,9.0,,,,7.0,,310.0,123956,77240.0
1320,169430,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2011,Summer,06/01/2011,11.35,33,,,,5.0,,,,,1.0,4.0,9.0,,,,1.0,,5.0,1.0,5.0,2.0,,310.0,123956,77240.0
1321,166775,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2011,Summer,06/01/2011,18.06,33,,,,5.0,,,,,1.0,4.0,9.0,,,,1.0,,5.0,1.0,5.0,2.0,,310.0,123956,77240.0
1322,216478,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2011,Summer,06/01/2011,32.51,33,,,,5.0,,,,,1.0,4.0,9.0,,,,1.0,,5.0,1.0,5.0,2.0,,310.0,123956,77240.0
1323,169371,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2010,Summer,06/01/2010,11.74,29,,2.0,,6.0,1.0,,,,,5.0,10.0,,,,1.0,,3.0,1.0,,,,310.0,123956,77240.0
1324,166716,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2010,Summer,06/01/2010,18.08,29,,2.0,,6.0,1.0,,,,,5.0,10.0,,,,1.0,,3.0,1.0,,,,310.0,123956,77240.0
1325,216477,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2010,Summer,06/01/2010,33.44,29,,2.0,,6.0,1.0,,,,,5.0,10.0,,,,1.0,,3.0,1.0,,,,310.0,123956,77240.0
1326,334284,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2015,Winter,12/01/2014,8.74,59,,4.0,,,,,,,,2.0,42.0,,,,3.0,3.0,,,,5.0,,310.0,123956,77240.0
1327,336822,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2015,Winter,12/01/2014,25.17,59,,4.0,,,,,,,,2.0,42.0,,,,3.0,3.0,,,,5.0,,310.0,123956,77240.0
1328,337859,383,Sulfur Dioxide (SO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2015,Winter,12/01/2014,0.42,59,,4.0,,,,,,,,2.0,42.0,,,,3.0,3.0,,,,5.0,,310.0,123956,77240.0
1329,605995,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2018,Winter,12/01/2017,8.27,48,,11.0,,,,,,,,8.0,19.0,,,,2.0,3.0,,,,5.0,,310.0,123956,77240.0
1330,603034,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2018,Winter,12/01/2017,23.61,48,,11.0,,,,,,,,8.0,19.0,,,,2.0,3.0,,,,5.0,,310.0,123956,77240.0
1331,334283,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2015,Summer,06/01/2015,9.15,50,,13.0,,,,1.0,,,,9.0,19.0,,,,3.0,1.0,,,1.0,3.0,,310.0,123956,77240.0
1332,336821,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2015,Summer,06/01/2015,14.15,50,,13.0,,,,1.0,,,,9.0,19.0,,,,3.0,1.0,,,1.0,3.0,,310.0,123956,77240.0
1333,338282,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2015,Summer,06/01/2015,31.77,50,,13.0,,,,1.0,,,,9.0,19.0,,,,3.0,1.0,,,1.0,3.0,,310.0,123956,77240.0
1334,411065,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2016,Winter,12/01/2015,8.1,40,,3.0,,,,,1.0,,,14.0,18.0,,,,2.0,,,,,2.0,,310.0,123956,77240.0
1335,412757,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2016,Winter,12/01/2015,23.15,40,,3.0,,,,,1.0,,,14.0,18.0,,,,2.0,,,,,2.0,,310.0,123956,77240.0
1336,405336,383,Sulfur Dioxide (SO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2016,Winter,12/01/2015,0.16,40,,3.0,,,,,1.0,,,14.0,18.0,,,,2.0,,,,,2.0,,310.0,123956,77240.0
1337,547698,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2017,Summer,06/01/2017,8.76,53,,14.0,,,,,,,,7.0,16.0,,,,5.0,8.0,,,,3.0,,310.0,123956,77240.0
1338,550090,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2017,Summer,06/01/2017,13.52,53,,14.0,,,,,,,,7.0,16.0,,,,5.0,8.0,,,,3.0,,310.0,123956,77240.0
1339,549437,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2017,Summer,06/01/2017,29.2,53,,14.0,,,,,,,,7.0,16.0,,,,5.0,8.0,,,,3.0,,310.0,123956,77240.0
1340,168663,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2013,Winter,12/01/2012,10.06,22,,5.0,,,,,,,,4.0,9.0,,,,1.0,2.0,,,,1.0,,310.0,123956,77240.0
1341,166008,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2013,Winter,12/01/2012,24.96,22,,5.0,,,,,,,,4.0,9.0,,,,1.0,2.0,,,,1.0,,310.0,123956,77240.0
1342,165123,383,Sulfur Dioxide (SO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2013,Winter,12/01/2012,0.67,22,,5.0,,,,,,,,4.0,9.0,,,,1.0,2.0,,,,1.0,,310.0,123956,77240.0
1343,168486,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2010,Winter,12/01/2009,9.77,41,1.0,4.0,,7.0,,,1.0,,,2.0,15.0,,,,2.0,,2.0,1.0,5.0,,1.0,310.0,123956,77240.0
1344,165831,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2010,Winter,12/01/2009,26.97,41,1.0,4.0,,7.0,,,1.0,,,2.0,15.0,,,,2.0,,2.0,1.0,5.0,,1.0,310.0,123956,77240.0
1345,164946,383,Sulfur Dioxide (SO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2010,Winter,12/01/2009,2.09,41,1.0,4.0,,7.0,,,1.0,,,2.0,15.0,,,,2.0,,2.0,1.0,5.0,,1.0,310.0,123956,77240.0
1346,168604,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2012,Winter,12/01/2011,9.0,34,,4.0,,1.0,1.0,,,,,2.0,10.0,,,,3.0,4.0,1.0,7.0,,1.0,,310.0,123956,77240.0
1347,165949,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2012,Winter,12/01/2011,22.8,34,,4.0,,1.0,1.0,,,,,2.0,10.0,,,,3.0,4.0,1.0,7.0,,1.0,,310.0,123956,77240.0
1348,165064,383,Sulfur Dioxide (SO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2012,Winter,12/01/2011,1.3,34,,4.0,,1.0,1.0,,,,,2.0,10.0,,,,3.0,4.0,1.0,7.0,,1.0,,310.0,123956,77240.0
1349,169489,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),2012,Summer,06/01/2012,10.19,51,,5.0,,,1.0,,,,,13.0,4.0,,,,21.0,3.0,,1.0,1.0,2.0,,310.0,123956,77240.0
1350,166834,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2012,Summer,06/01/2012,16.03,51,,5.0,,,1.0,,,,,13.0,4.0,,,,21.0,3.0,,1.0,1.0,2.0,,310.0,123956,77240.0
1351,216479,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),2012,Summer,06/01/2012,32.99,51,,5.0,,,1.0,,,,,13.0,4.0,,,,21.0,3.0,,1.0,1.0,2.0,,310.0,123956,77240.0
1352,411063,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2016,Summer,05/31/2016,8.12,45,,18.0,,,,1.0,,,,11.0,5.0,,,,,7.0,,,,3.0,,309.0,101220,53512.0
1353,412755,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2016,Summer,05/31/2016,15.37,45,,18.0,,,,1.0,,,,11.0,5.0,,,,,7.0,,,,3.0,,309.0,101220,53512.0
1354,412103,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2016,Summer,05/31/2016,32.98,45,,18.0,,,,1.0,,,,11.0,5.0,,,,,7.0,,,,3.0,,309.0,101220,53512.0
1355,547695,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2017,Summer,06/01/2017,8.98,32,,14.0,,,1.0,,,,,8.0,6.0,,,,,2.0,,,,1.0,,309.0,101220,53512.0
1356,550087,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2017,Summer,06/01/2017,15.01,32,,14.0,,,1.0,,,,,8.0,6.0,,,,,2.0,,,,1.0,,309.0,101220,53512.0
1357,549436,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2017,Summer,06/01/2017,29.41,32,,14.0,,,1.0,,,,,8.0,6.0,,,,,2.0,,,,1.0,,309.0,101220,53512.0
1358,169370,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2010,Summer,06/01/2010,11.82,29,,4.0,,1.0,,,1.0,,,2.0,6.0,,,,1.0,,,1.0,10.0,,3.0,309.0,101220,53512.0
1359,166715,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2010,Summer,06/01/2010,20.8,29,,4.0,,1.0,,,1.0,,,2.0,6.0,,,,1.0,,,1.0,10.0,,3.0,309.0,101220,53512.0
1360,216471,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2010,Summer,06/01/2010,32.25,29,,4.0,,1.0,,,1.0,,,2.0,6.0,,,,1.0,,,1.0,10.0,,3.0,309.0,101220,53512.0
1361,213786,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2014,Winter,12/01/2013,11.82,26,,4.0,,,,,,,,5.0,14.0,,,,2.0,,,,,1.0,,309.0,101220,53512.0
1362,213255,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2014,Winter,12/01/2013,29.27,26,,4.0,,,,,,,,5.0,14.0,,,,2.0,,,,,1.0,,309.0,101220,53512.0
1363,213078,383,Sulfur Dioxide (SO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2014,Winter,12/01/2013,1.28,26,,4.0,,,,,,,,5.0,14.0,,,,2.0,,,,,1.0,,309.0,101220,53512.0
1364,334280,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2015,Summer,06/01/2015,9.31,39,,18.0,,,,,1.0,,,7.0,2.0,,,,6.0,3.0,,,,2.0,,309.0,101220,53512.0
1365,336818,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2015,Summer,06/01/2015,15.88,39,,18.0,,,,,1.0,,,7.0,2.0,,,,6.0,3.0,,,,2.0,,309.0,101220,53512.0
1366,338281,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2015,Summer,06/01/2015,31.24,39,,18.0,,,,,1.0,,,7.0,2.0,,,,6.0,3.0,,,,2.0,,309.0,101220,53512.0
1367,411062,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2016,Winter,12/01/2015,8.61,38,,10.0,,,,,,,,14.0,4.0,,,,1.0,7.0,,,,2.0,,309.0,101220,53512.0
1368,412754,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2016,Winter,12/01/2015,24.73,38,,10.0,,,,,,,,14.0,4.0,,,,1.0,7.0,,,,2.0,,309.0,101220,53512.0
1369,405335,383,Sulfur Dioxide (SO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2016,Winter,12/01/2015,0.22,38,,10.0,,,,,,,,14.0,4.0,,,,1.0,7.0,,,,2.0,,309.0,101220,53512.0
1370,169429,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2011,Summer,06/01/2011,11.4,30,1.0,,,,,,1.0,,,2.0,2.0,1.0,,,2.0,,1.0,2.0,17.0,,1.0,309.0,101220,53512.0
1371,166774,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2011,Summer,06/01/2011,20.55,30,1.0,,,,,,1.0,,,2.0,2.0,1.0,,,2.0,,1.0,2.0,17.0,,1.0,309.0,101220,53512.0
1372,216472,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2011,Summer,06/01/2011,31.36,30,1.0,,,,,,1.0,,,2.0,2.0,1.0,,,2.0,,1.0,2.0,17.0,,1.0,309.0,101220,53512.0
1373,169488,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2012,Summer,06/01/2012,10.28,11,,1.0,,,,,1.0,,,2.0,2.0,,,,4.0,,,1.0,,,,309.0,101220,53512.0
1374,166833,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2012,Summer,06/01/2012,18.77,11,,1.0,,,,,1.0,,,2.0,2.0,,,,4.0,,,1.0,,,,309.0,101220,53512.0
1375,216473,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2012,Summer,06/01/2012,32.11,11,,1.0,,,,,1.0,,,2.0,2.0,,,,4.0,,,1.0,,,,309.0,101220,53512.0
1376,605992,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2018,Winter,12/01/2017,8.51,49,,5.0,,,,,,,,17.0,11.0,,,,2.0,7.0,,,,7.0,,309.0,101220,53512.0
1377,603031,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2018,Winter,12/01/2017,25.75,49,,5.0,,,,,,,,17.0,11.0,,,,2.0,7.0,,,,7.0,,309.0,101220,53512.0
1378,168485,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2010,Winter,12/01/2009,10.38,23,,2.0,,,,,,,,6.0,7.0,,,,,,1.0,,7.0,,,309.0,101220,53512.0
1379,165830,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2010,Winter,12/01/2009,29.02,23,,2.0,,,,,,,,6.0,7.0,,,,,,1.0,,7.0,,,309.0,101220,53512.0
1380,164945,383,Sulfur Dioxide (SO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2010,Winter,12/01/2009,3.36,23,,2.0,,,,,,,,6.0,7.0,,,,,,1.0,,7.0,,,309.0,101220,53512.0
1381,168603,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2012,Winter,12/01/2011,9.5,21,,,,1.0,,,,,,6.0,4.0,,,,2.0,6.0,,2.0,,,,309.0,101220,53512.0
1382,165948,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2012,Winter,12/01/2011,25.73,21,,,,1.0,,,,,,6.0,4.0,,,,2.0,6.0,,2.0,,,,309.0,101220,53512.0
1383,165063,383,Sulfur Dioxide (SO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2012,Winter,12/01/2011,1.99,21,,,,1.0,,,,,,6.0,4.0,,,,2.0,6.0,,2.0,,,,309.0,101220,53512.0
1384,605991,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2018,Summer,06/01/2018,8.32,67,,19.0,,,,,,,,2.0,10.0,,,,,33.0,,,,3.0,,309.0,101220,53512.0
1385,603030,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2018,Summer,06/01/2018,13.63,67,,19.0,,,,,,,,2.0,10.0,,,,,33.0,,,,3.0,,309.0,101220,53512.0
1386,605339,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2018,Summer,06/01/2018,30.34,67,,19.0,,,,,,,,2.0,10.0,,,,,33.0,,,,3.0,,309.0,101220,53512.0
1387,168544,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2011,Winter,12/01/2010,12.77,15,,2.0,,,,,,,,4.0,5.0,,,,1.0,,1.0,,2.0,,,309.0,101220,53512.0
1388,165889,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2011,Winter,12/01/2010,32.07,15,,2.0,,,,,,,,4.0,5.0,,,,1.0,,1.0,,2.0,,,309.0,101220,53512.0
1389,165004,383,Sulfur Dioxide (SO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2011,Winter,12/01/2010,4.15,15,,2.0,,,,,,,,4.0,5.0,,,,1.0,,1.0,,2.0,,,309.0,101220,53512.0
1390,168662,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2013,Winter,12/01/2012,10.26,26,,4.0,,,,1.0,,,,1.0,8.0,,,,5.0,6.0,,,,1.0,,309.0,101220,53512.0
1391,166007,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2013,Winter,12/01/2012,27.05,26,,4.0,,,,1.0,,,,1.0,8.0,,,,5.0,6.0,,,,1.0,,309.0,101220,53512.0
1392,165122,383,Sulfur Dioxide (SO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2013,Winter,12/01/2012,1.12,26,,4.0,,,,1.0,,,,1.0,8.0,,,,5.0,6.0,,,,1.0,,309.0,101220,53512.0
1393,547697,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2017,Winter,12/01/2016,7.74,16,,2.0,,,,,,,,1.0,9.0,,,,2.0,2.0,,,,,,309.0,101220,53512.0
1394,550089,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2017,Winter,12/01/2016,26.02,16,,2.0,,,,,,,,1.0,9.0,,,,2.0,2.0,,,,,,309.0,101220,53512.0
1395,213963,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2014,Summer,06/01/2014,8.84,18,,7.0,,,,2.0,,,,,3.0,,,,5.0,,,,,1.0,,309.0,101220,53512.0
1396,213432,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2014,Summer,06/01/2014,16.45,18,,7.0,,,,2.0,,,,,3.0,,,,5.0,,,,,1.0,,309.0,101220,53512.0
1397,216475,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2014,Summer,06/01/2014,30.26,18,,7.0,,,,2.0,,,,,3.0,,,,5.0,,,,,1.0,,309.0,101220,53512.0
1398,334281,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2015,Winter,12/01/2014,8.94,25,,9.0,,,,,,,,11.0,2.0,,,,3.0,,,,,,,309.0,101220,53512.0
1399,336819,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2015,Winter,12/01/2014,26.38,25,,9.0,,,,,,,,11.0,2.0,,,,3.0,,,,,,,309.0,101220,53512.0
1400,337858,383,Sulfur Dioxide (SO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2015,Winter,12/01/2014,0.52,25,,9.0,,,,,,,,11.0,2.0,,,,3.0,,,,,,,309.0,101220,53512.0
1401,169547,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),2013,Summer,06/01/2013,10.18,18,,5.0,,,,,,,,3.0,3.0,,,,3.0,3.0,,,,1.0,,309.0,101220,53512.0
1402,166892,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2013,Summer,06/01/2013,18.49,18,,5.0,,,,,,,,3.0,3.0,,,,3.0,3.0,,,,1.0,,309.0,101220,53512.0
1403,216474,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),2013,Summer,06/01/2013,29.62,18,,5.0,,,,,,,,3.0,3.0,,,,3.0,3.0,,,,1.0,,309.0,101220,53512.0
1404,547694,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),2017,Winter,12/01/2016,7.88,60,,21.0,,,1.0,,1.0,,,2.0,25.0,,,,3.0,3.0,,,,4.0,,308.0,99515,54898.0
1405,550086,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),2017,Winter,12/01/2016,26.45,60,,21.0,,,1.0,,1.0,,,2.0,25.0,,,,3.0,3.0,,,,4.0,,308.0,99515,54898.0
1406,169546,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),2013,Summer,06/01/2013,10.31,45,,13.0,,,,,,,,5.0,10.0,,,,8.0,6.0,,,,3.0,,308.0,99515,54898.0
1407,166891,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),2013,Summer,06/01/2013,19.36,45,,13.0,,,,,,,,5.0,10.0,,,,8.0,6.0,,,,3.0,,308.0,99515,54898.0
1408,216468,386,Ozone (O3),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),2013,Summer,06/01/2013,29.02,45,,13.0,,,,,,,,5.0,10.0,,,,8.0,6.0,,,,3.0,,308.0,99515,54898.0
1409,213785,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),2014,Winter,12/01/2013,12.01,40,,18.0,,,4.0,,1.0,,,5.0,8.0,,,,1.0,1.0,,,,2.0,,308.0,99515,54898.0
1410,213254,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),2014,Winter,12/01/2013,29.77,40,,18.0,,,4.0,,1.0,,,5.0,8.0,,,,1.0,1.0,,,,2.0,,308.0,99515,54898.0
1411,213077,383,Sulfur Dioxide (SO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),2014,Winter,12/01/2013,1.3,40,,18.0,,,4.0,,1.0,,,5.0,8.0,,,,1.0,1.0,,,,2.0,,308.0,99515,54898.0
1412,547692,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),2017,Summer,06/01/2017,9.17,76,,36.0,,,,,,,,5.0,21.0,,,,5.0,8.0,,,,1.0,,308.0,99515,54898.0
1413,550084,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),2017,Summer,06/01/2017,15.68,76,,36.0,,,,,,,,5.0,21.0,,,,5.0,8.0,,,,1.0,,308.0,99515,54898.0
