UniqueID,IndicatorID,Name,Measure,MeasureInfo,GeoTypeName,GeoJoinID,GeoPlaceName,Year,Start_Date,DataValue
214127,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),2014,12/01/2013,9.0
334240,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),2015,01/01/2015,9.16
170360,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),2012,12/01/2011,9.27
170301,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),2011,12/01/2010,10.65
170419,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),2013,12/01/2012,8.87
170242,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,208,Riverdale and Fieldston (CD8),2010,12/01/2009,10.09
605948,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2018,01/01/2018,7.38
170359,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2012,12/01/2011,9.82
334237,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2015,01/01/2015,9.34
170300,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2011,12/01/2010,11.08
214126,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2014,12/01/2013,9.48
411022,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2016,12/31/2015,7.78
170241,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2010,12/01/2009,10.7
170418,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2013,12/01/2012,9.4
547654,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2017,01/01/2017,7.73
170182,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,207,Kingsbridge Heights and Bedford (CD7),2009,12/01/2008,11.47
605945,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2018,01/01/2018,7.37
214125,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2014,12/01/2013,9.56
411019,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2016,12/31/2015,7.96
170417,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2013,12/01/2012,9.46
547651,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2017,01/01/2017,7.94
170358,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2012,12/01/2011,9.93
170240,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2010,12/01/2009,10.67
334234,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2015,01/01/2015,9.45
170181,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2009,12/01/2008,11.46
170299,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,206,Belmont and East Tremont (CD6),2011,12/01/2010,11.18
334231,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2015,01/01/2015,9.85
605942,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2018,01/01/2018,7.68
170298,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2011,12/01/2010,11.71
170239,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2010,12/01/2009,11.4
214124,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2014,12/01/2013,10.07
411016,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2016,12/31/2015,8.34
547648,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2017,01/01/2017,8.3
170180,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2009,12/01/2008,12.1
170357,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2012,12/01/2011,10.5
170416,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,205,Fordham and University Heights (CD5),2013,12/01/2012,10.05
214123,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2014,12/01/2013,9.99
170238,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2010,12/01/2009,11.19
170415,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2013,12/01/2012,9.97
334228,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2015,01/01/2015,9.72
170179,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2009,12/01/2008,11.96
170297,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2011,12/01/2010,11.58
411013,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2016,12/31/2015,8.25
605939,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2018,01/01/2018,7.73
547645,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2017,01/01/2017,8.25
170356,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,204,Highbridge and Concourse (CD4),2012,12/01/2011,10.4
547642,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2017,01/01/2017,7.87
411010,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2016,12/31/2015,7.85
170296,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2011,12/01/2010,11.09
170178,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2009,12/01/2008,11.37
170237,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2010,12/01/2009,10.57
170355,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2012,12/01/2011,9.88
170414,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2013,12/01/2012,9.4
605936,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2018,01/01/2018,7.45
214122,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2014,12/01/2013,9.49
334225,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,203,Morrisania and Crotona (CD3),2015,01/01/2015,9.3
605933,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2018,01/01/2018,8.12
411007,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2016,12/31/2015,8.49
170177,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2009,12/01/2008,11.64
170354,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2012,12/01/2011,10.25
170236,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2010,12/01/2009,10.71
170295,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2011,12/01/2010,11.47
214121,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2014,12/01/2013,9.96
334222,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2015,01/01/2015,9.85
547639,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2017,01/01/2017,8.49
170413,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,202,Hunts Point and Longwood (CD2),2013,12/01/2012,9.76
411004,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2016,12/31/2015,8.55
170176,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2009,12/01/2008,11.86
170235,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2010,12/01/2009,10.88
170353,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2012,12/01/2011,10.38
170412,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2013,12/01/2012,9.97
547636,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2017,01/01/2017,8.54
605930,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2018,01/01/2018,8.05
334219,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2015,01/01/2015,9.93
170294,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2011,12/01/2010,11.58
214120,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,201,Mott Haven and Melrose (CD1),2014,12/01/2013,10.11
170293,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2011,12/01/2010,11.13
214119,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2014,12/01/2013,9.46
170234,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2010,12/01/2009,10.74
170352,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2012,12/01/2011,9.88
334216,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2015,01/01/2015,9.36
411001,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2016,12/31/2015,7.79
170175,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2009,12/01/2008,11.55
547633,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2017,01/01/2017,7.77
605927,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2018,01/01/2018,7.32
170411,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,112,Washington Heights and Inwood (CD12),2013,12/01/2012,9.46
547630,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2017,01/01/2017,8.09
170292,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2011,12/01/2010,11.12
170410,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2013,12/01/2012,9.71
170351,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2012,12/01/2011,9.98
334213,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2015,01/01/2015,9.5
410998,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2016,12/31/2015,8.17
605924,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2018,01/01/2018,7.39
170174,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2009,12/01/2008,11.54
170233,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2010,12/01/2009,10.41
214118,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,111,East Harlem (CD11),2014,12/01/2013,9.82
170409,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2013,12/01/2012,9.64
410995,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2016,12/31/2015,7.89
605921,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2018,01/01/2018,7.5
170173,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2009,12/01/2008,11.55
170232,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2010,12/01/2009,10.59
214117,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2014,12/01/2013,9.67
547627,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2017,01/01/2017,7.88
170291,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2011,12/01/2010,11.08
170350,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2012,12/01/2011,9.95
410992,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2016,12/31/2015,8.01
334210,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,110,Central Harlem (CD10),2015,01/01/2015,9.29
170349,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2012,12/01/2011,10.05
170408,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2013,12/01/2012,9.75
334207,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2015,01/01/2015,9.44
605918,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2018,01/01/2018,7.52
170231,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2010,12/01/2009,10.69
214116,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2014,12/01/2013,9.77
170172,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2009,12/01/2008,11.69
170290,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,12/01/2010,11.19
547624,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,109,Morningside Heights and Hamilton Heights (CD9),2017,01/01/2017,7.97
170289,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2011,12/01/2010,12.13
170407,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2013,12/01/2012,11.13
214115,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2014,12/01/2013,11.18
170171,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2009,12/01/2008,12.91
170348,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2012,12/01/2011,11.22
334204,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2015,01/01/2015,10.22
547621,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2017,01/01/2017,8.87
605915,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2018,01/01/2018,8.7
410989,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2016,12/31/2015,9.1
170230,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,108,Upper East Side (CD8),2010,12/01/2009,11.87
170288,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2011,12/01/2010,11.47
170347,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2012,12/01/2011,10.44
410986,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2016,12/31/2015,8.49
547618,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2017,01/01/2017,8.33
605912,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2018,01/01/2018,8.16
170170,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2009,12/01/2008,12.16
170229,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2010,12/01/2009,10.98
170406,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2013,12/01/2012,10.35
214114,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2014,12/01/2013,10.42
334201,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,107,Upper West Side (CD7),2015,01/01/2015,9.77
605909,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2018,01/01/2018,9.49
170405,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2013,12/01/2012,12.25
214113,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2014,12/01/2013,12.37
334198,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2015,01/01/2015,11.21
410983,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2016,12/31/2015,10.21
547615,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2017,01/01/2017,9.77
170169,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2009,12/01/2008,14.08
170287,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2011,12/01/2010,13.13
605906,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2018,01/01/2018,11.45
170228,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2010,12/01/2009,13.12
170346,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,106,Stuyvesant Town and Turtle Bay (CD6),2012,12/01/2011,12.31
547612,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2017,01/01/2017,10.92
170227,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2010,12/01/2009,15.51
334195,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2015,01/01/2015,12.28
170286,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2011,12/01/2010,14.8
410980,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2016,12/31/2015,11.34
170168,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2009,12/01/2008,16.09
170404,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2013,12/01/2012,14.26
214112,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2014,12/01/2013,14.19
170345,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,105,Midtown (CD5),2012,12/01/2011,14.24
334192,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2015,01/01/2015,10.91
170226,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2010,12/01/2009,11.95
170285,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2011,12/01/2010,12.43
170403,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2013,12/01/2012,11.39
214111,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2014,12/01/2013,11.62
410977,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2016,12/31/2015,9.76
547609,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2017,01/01/2017,9.36
605903,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2018,01/01/2018,9.14
170167,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2009,12/01/2008,13.22
170344,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,104,Clinton and Chelsea (CD4),2012,12/01/2011,11.43
547606,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2017,01/01/2017,8.4
170225,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2010,12/01/2009,10.62
214110,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2014,12/01/2013,10.31
170284,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2011,12/01/2010,11.26
170343,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2012,12/01/2011,10.14
334189,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2015,01/01/2015,9.95
410974,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2016,12/31/2015,8.9
170402,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2013,12/01/2012,9.9
605900,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2018,01/01/2018,7.93
170166,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,103,Lower East Side and Chinatown (CD3),2009,12/01/2008,11.85
170342,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2012,12/01/2011,11.05
170283,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2011,12/01/2010,12.08
170401,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2013,12/01/2012,10.9
410971,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2016,12/31/2015,9.53
605897,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2018,01/01/2018,8.86
170165,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2009,12/01/2008,12.82
170224,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2010,12/01/2009,11.63
214109,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2014,12/01/2013,11.23
334186,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2015,01/01/2015,10.61
547603,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,102,Greenwich Village and Soho (CD2),2017,01/01/2017,9.04
410968,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2016,12/31/2015,9.56
170400,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2013,12/01/2012,11.06
170164,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2009,12/01/2008,13.05
334183,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2015,01/01/2015,10.57
605894,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2018,01/01/2018,8.97
547600,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2017,01/01/2017,9.04
170341,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2012,12/01/2011,11.3
170223,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2010,12/01/2009,12.14
170282,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2011,12/01/2010,12.27
214108,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,101,Financial District (CD1),2014,12/01/2013,11.37
167567,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),2009,12/01/2008,14.7
412834,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),2016,12/31/2015,11.44
167626,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),2010,12/01/2009,12.96
167685,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),2011,12/01/2010,13.35
