UniqueID,IndicatorID,Name,Measure,MeasureInfo,GeoTypeName,GeoJoinID,GeoPlaceName,Year,Season,Start_Date,DataValue
166790,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),2011,Summer,06/01/2011,17.39
336864,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2015,Winter,12/01/2014,25.25
603075,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2018,Summer,06/01/2018,13.04
603076,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2018,Winter,12/01/2017,25.6
213270,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2014,Winter,12/01/2013,28.68
213447,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2014,Summer,06/01/2014,15.65
336863,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2015,Summer,06/01/2015,15.15
412800,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2016,Summer,05/31/2016,14.49
165786,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2009,Winter,12/01/2008,30.63
166022,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2013,Winter,12/01/2012,25.0
166789,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2011,Summer,06/01/2011,19.58
165963,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2012,Winter,12/01/2011,25.06
166671,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2009,Summer,06/01/2009,21.16
166730,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2010,Summer,06/01/2010,19.61
166907,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2013,Summer,06/01/2013,18.07
412799,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2016,Winter,12/01/2015,23.94
550132,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2017,Summer,06/01/2017,14.86
550134,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2017,Winter,12/01/2016,25.77
165904,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2011,Winter,12/01/2010,31.5
165845,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2010,Winter,12/01/2009,27.19
166848,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),2012,Summer,06/01/2012,18.52
336861,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2015,Winter,12/01/2014,24.87
412797,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2016,Summer,05/31/2016,13.7
213446,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2014,Summer,06/01/2014,14.61
165785,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2009,Winter,12/01/2008,29.91
166906,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2013,Summer,06/01/2013,16.74
213269,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2014,Winter,12/01/2013,28.03
336860,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2015,Summer,06/01/2015,14.42
550129,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2017,Summer,06/01/2017,13.77
165903,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2011,Winter,12/01/2010,30.7
166788,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2011,Summer,06/01/2011,18.46
603072,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2018,Summer,06/01/2018,13.13
603073,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2018,Winter,12/01/2017,25.7
165844,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2010,Winter,12/01/2009,26.31
165962,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2012,Winter,12/01/2011,24.67
166729,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2010,Summer,06/01/2010,18.4
166847,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2012,Summer,06/01/2012,17.04
412796,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2016,Winter,12/01/2015,23.59
550131,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2017,Winter,12/01/2016,25.1
166021,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2013,Winter,12/01/2012,25.04
166670,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),2009,Summer,06/01/2009,19.71
213445,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2014,Summer,06/01/2014,17.64
412793,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2016,Winter,12/01/2015,25.68
213268,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2014,Winter,12/01/2013,30.41
336858,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2015,Winter,12/01/2014,26.92
166020,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2013,Winter,12/01/2012,26.7
166905,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2013,Summer,06/01/2013,19.38
550126,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2017,Summer,06/01/2017,16.66
550128,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2017,Winter,12/01/2016,27.56
603070,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2018,Winter,12/01/2017,27.07
165843,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2010,Winter,12/01/2009,28.7
603069,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2018,Summer,06/01/2018,14.87
165784,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2009,Winter,12/01/2008,32.15
165902,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2011,Winter,12/01/2010,33.08
336857,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2015,Summer,06/01/2015,17.09
166728,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2010,Summer,06/01/2010,21.39
166787,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2011,Summer,06/01/2011,21.41
166846,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2012,Summer,06/01/2012,20.2
412794,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2016,Summer,05/31/2016,16.37
165961,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2012,Winter,12/01/2011,26.72
166669,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),2009,Summer,06/01/2009,22.96
336855,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2015,Winter,12/01/2014,25.94
603066,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2018,Summer,06/01/2018,14.08
603067,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2018,Winter,12/01/2017,26.1
165901,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2011,Winter,12/01/2010,31.75
165960,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2012,Winter,12/01/2011,25.55
166727,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2010,Summer,06/01/2010,20.2
166786,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2011,Summer,06/01/2011,20.06
166845,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2012,Summer,06/01/2012,18.7
412791,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2016,Summer,05/31/2016,15.5
550123,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2017,Summer,06/01/2017,15.68
550125,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2017,Winter,12/01/2016,26.95
213267,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2014,Winter,12/01/2013,29.26
412790,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2016,Winter,12/01/2015,24.76
165783,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2009,Winter,12/01/2008,30.68
166019,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2013,Winter,12/01/2012,25.64
166668,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2009,Summer,06/01/2009,21.71
213444,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2014,Summer,06/01/2014,16.57
336854,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2015,Summer,06/01/2015,16.21
165842,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2010,Winter,12/01/2009,27.31
166904,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),2013,Summer,06/01/2013,17.84
412788,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2016,Summer,05/31/2016,15.8
603063,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2018,Summer,06/01/2018,16.56
603064,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2018,Winter,12/01/2017,27.56
165841,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2010,Winter,12/01/2009,27.33
166785,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2011,Summer,06/01/2011,20.5
166903,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2013,Summer,06/01/2013,17.98
336851,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2015,Summer,06/01/2015,16.44
213266,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2014,Winter,12/01/2013,29.49
412787,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2016,Winter,12/01/2015,25.18
550120,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2017,Summer,06/01/2017,15.92
550122,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2017,Winter,12/01/2016,26.54
165900,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2011,Winter,12/01/2010,31.64
165959,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2012,Winter,12/01/2011,26.18
166018,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2013,Winter,12/01/2012,26.77
166667,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2009,Summer,06/01/2009,21.4
336852,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2015,Winter,12/01/2014,26.28
165782,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2009,Winter,12/01/2008,31.32
166844,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2012,Summer,06/01/2012,18.71
213443,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2014,Summer,06/01/2014,16.7
166726,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),2010,Summer,06/01/2010,20.49
412784,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2016,Winter,12/01/2015,24.39
550117,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2017,Summer,06/01/2017,15.42
603060,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2018,Summer,06/01/2018,14.73
336849,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2015,Winter,12/01/2014,25.43
165899,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2011,Winter,12/01/2010,30.75
166902,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2013,Summer,06/01/2013,17.08
213442,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2014,Summer,06/01/2014,16.08
412785,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2016,Summer,05/31/2016,15.23
550119,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2017,Winter,12/01/2016,26.48
603061,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2018,Winter,12/01/2017,25.96
336848,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2015,Summer,06/01/2015,15.93
165781,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2009,Winter,12/01/2008,30.35
165840,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2010,Winter,12/01/2009,26.43
166784,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2011,Summer,06/01/2011,19.63
213265,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2014,Winter,12/01/2013,28.53
166666,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2009,Summer,06/01/2009,21.22
166725,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2010,Summer,06/01/2010,20.01
166843,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2012,Summer,06/01/2012,17.79
165958,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2012,Winter,12/01/2011,25.25
166017,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),2013,Winter,12/01/2012,26.0
336846,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2015,Winter,12/01/2014,23.19
603058,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2018,Winter,12/01/2017,20.45
166842,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2012,Summer,06/01/2012,12.42
213264,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2014,Winter,12/01/2013,25.43
166665,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2009,Summer,06/01/2009,15.52
213441,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2014,Summer,06/01/2014,11.2
550114,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2017,Summer,06/01/2017,10.31
550116,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2017,Winter,12/01/2016,22.83
166016,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2013,Winter,12/01/2012,22.68
603057,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2018,Summer,06/01/2018,9.03
165780,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2009,Winter,12/01/2008,25.9
165839,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2010,Winter,12/01/2009,24.73
166724,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2010,Summer,06/01/2010,14.3
166783,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2011,Summer,06/01/2011,14.28
166901,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2013,Summer,06/01/2013,11.98
336845,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2015,Summer,06/01/2015,10.83
412781,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2016,Winter,12/01/2015,20.94
412782,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2016,Summer,05/31/2016,10.03
213263,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2014,Winter,12/01/2013,28.44
165898,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2011,Winter,12/01/2010,26.23
165957,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),2012,Winter,12/01/2011,20.27
603054,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2018,Summer,06/01/2018,12.46
603055,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2018,Winter,12/01/2017,24.65
165779,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2009,Winter,12/01/2008,30.61
165897,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2011,Winter,12/01/2010,30.64
166841,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2012,Summer,06/01/2012,16.97
550113,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2017,Winter,12/01/2016,25.34
166015,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2013,Winter,12/01/2012,26.06
166664,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2009,Summer,06/01/2009,21.21
412778,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2016,Winter,12/01/2015,23.94
165956,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2012,Winter,12/01/2011,24.35
166782,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2011,Summer,06/01/2011,18.77
336842,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2015,Summer,06/01/2015,14.6
336843,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2015,Winter,12/01/2014,25.82
550111,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2017,Summer,06/01/2017,13.82
166900,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2013,Summer,06/01/2013,16.68
213440,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2014,Summer,06/01/2014,15.04
412779,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2016,Summer,05/31/2016,13.96
412775,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2016,Winter,12/01/2015,24.18
550108,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2017,Summer,06/01/2017,14.29
165838,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2010,Winter,12/01/2009,28.08
166723,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),2010,Summer,06/01/2010,18.94
412776,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2016,Summer,05/31/2016,14.24
550110,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2017,Winter,12/01/2016,25.7
166722,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2010,Summer,06/01/2010,19.57
166840,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2012,Summer,06/01/2012,17.92
166899,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2013,Summer,06/01/2013,17.72
336840,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2015,Winter,12/01/2014,25.85
603052,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2018,Winter,12/01/2017,25.7
165837,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2010,Winter,12/01/2009,28.14
165955,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2012,Winter,12/01/2011,25.2
166014,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2013,Winter,12/01/2012,26.37
213262,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2014,Winter,12/01/2013,28.81
213439,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2014,Summer,06/01/2014,15.48
336839,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2015,Summer,06/01/2015,15.0
603051,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2018,Summer,06/01/2018,13.22
166663,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2009,Summer,06/01/2009,21.58
166781,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2011,Summer,06/01/2011,19.48
336837,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2015,Winter,12/01/2014,24.25
550105,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2017,Summer,06/01/2017,10.99
165778,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2009,Winter,12/01/2008,31.46
165896,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),2011,Winter,12/01/2010,31.37
412772,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2016,Winter,12/01/2015,21.6
603048,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2018,Summer,06/01/2018,9.27
412773,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2016,Summer,05/31/2016,10.67
550107,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2017,Winter,12/01/2016,23.61
603049,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2018,Winter,12/01/2017,19.88
166780,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2011,Summer,06/01/2011,14.61
336836,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2015,Summer,06/01/2015,11.38
165836,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2010,Winter,12/01/2009,25.71
165954,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2012,Winter,12/01/2011,19.89
166898,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2013,Summer,06/01/2013,11.46
166013,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2013,Winter,12/01/2012,22.96
166662,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2009,Summer,06/01/2009,15.63
166721,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2010,Summer,06/01/2010,14.44
166839,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2012,Summer,06/01/2012,12.62
213261,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2014,Winter,12/01/2013,26.24
213438,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2014,Summer,06/01/2014,12.07
336833,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2015,Summer,06/01/2015,13.99
412769,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2016,Winter,12/01/2015,23.27
412770,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2016,Summer,05/31/2016,13.49
165777,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2009,Winter,12/01/2008,25.38
165895,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),2011,Winter,12/01/2010,26.08
550104,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2017,Winter,12/01/2016,24.72
166779,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2011,Summer,06/01/2011,18.14
213260,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2014,Winter,12/01/2013,27.8
550102,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2017,Summer,06/01/2017,13.23
603046,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2018,Winter,12/01/2017,23.47
166661,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),2009,Summer,06/01/2009,20.75
