Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
412754,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2015-16,12/01/2015,24.73,
412756,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2016,12/31/2015,20.11,
550087,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2017,06/01/2017,15.01,
603030,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2018,06/01/2018,13.63,
165948,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2011-12,12/01/2011,25.73,
167659,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2011,12/01/2010,25.21,
336817,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2015,01/01/2015,20.76,
412755,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2016,05/31/2016,15.37,
165771,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2008-09,12/01/2008,32.39,
165830,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2009-10,12/01/2009,29.02,
166715,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2010,06/01/2010,20.8,
212442,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2014,06/01/2014,22.11,
412507,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2016,12/31/2015,24.49,
549838,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2017,06/01/2017,20.58,
549840,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2016-17,12/01/2016,28.98,
166007,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2012-13,12/01/2012,27.05,
167541,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2009,12/01/2008,26.99,
336568,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2015,01/01/2015,24.84,
336570,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2014-15,12/01/2014,29.06,
549839,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2017,01/01/2017,24.2,
602781,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2018,06/01/2018,19.38,
175443,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2012-13,12/01/2012,31.08,
175905,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2009,06/01/2009,29.28,
212316,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2013-14,12/01/2013,32.79,
212568,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2014,12/01/2013,26.45,
602782,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2017-18,12/01/2017,28.12,
175989,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2011,06/01/2011,27.2,
176073,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2013,06/01/2013,24.15,
176535,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2009,12/01/2008,32.71,
412506,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2016,05/31/2016,20.44,
602780,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2018,01/01/2018,22.94,
175317,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2009-10,12/01/2009,32.14,
175359,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2010-11,12/01/2010,35.45,
175401,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2011-12,12/01/2011,30.14,
176577,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2010,12/01/2009,29.99,
176031,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2012,06/01/2012,25.28,
176619,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2011,12/01/2010,30.45,
176661,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2012,12/01/2011,28.23,
176703,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2013,12/01/2012,27.39,
336569,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2015,06/01/2015,20.75,
412505,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2015-16,12/01/2015,27.88,
167717,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2012,12/01/2011,23.45,
213431,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2014,06/01/2014,17.13,
603026,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2018,01/01/2018,19.9,
603028,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2017-18,12/01/2017,26.53,
175275,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2008-09,12/01/2008,37.72,
175947,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2010,06/01/2010,27.36,
213608,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2014,12/01/2013,22.25,
336814,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2015,01/01/2015,21.29,
550084,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2017,06/01/2017,15.68,
166714,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2010,06/01/2010,21.63,
166773,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2011,06/01/2011,21.39,
167658,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2011,12/01/2010,25.96,
412753,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2016,12/31/2015,20.74,
550086,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2016-17,12/01/2016,26.45,
165770,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2008-09,12/01/2008,33.2,
165829,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2009-10,12/01/2009,29.36,
165947,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2011-12,12/01/2011,26.52,
167776,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2013,12/01/2012,22.84,
166832,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2012,06/01/2012,19.65,
167540,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2009,12/01/2008,27.75,
167599,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2010,12/01/2009,25.9,
213254,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2013-14,12/01/2013,29.77,
336815,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2015,06/01/2015,16.55,
336816,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2014-15,12/01/2014,26.73,
166891,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2013,06/01/2013,19.36,
412751,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2015-16,12/01/2015,25.21,
412752,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2016,05/31/2016,16.04,
550085,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2017,01/01/2017,20.54,
603027,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2018,06/01/2018,14.58,
166655,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2009,06/01/2009,24.26,
212441,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2014,06/01/2014,23.91,
212567,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2014,12/01/2013,27.99,
336566,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2015,06/01/2015,22.38,
549835,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2017,06/01/2017,22.35,
165888,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2010-11,12/01/2010,32.73,
166006,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2012-13,12/01/2012,27.58,
412502,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2015-16,12/01/2015,29.03,
412503,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2016,05/31/2016,22.17,
412504,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2016,12/31/2015,25.93,
602778,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2018,06/01/2018,21.53,
602779,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2017-18,12/01/2017,29.62,
176618,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2011,12/01/2010,32.25,
176030,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2012,06/01/2012,27.33,
176072,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2013,06/01/2013,26.13,
176534,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2009,12/01/2008,34.75,
176576,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2010,12/01/2009,31.8,
212315,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2013-14,12/01/2013,33.98,
336567,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2014-15,12/01/2014,30.19,
176660,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2012,12/01/2011,29.98,
176702,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2013,12/01/2012,29.19,
336565,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2015,01/01/2015,26.27,
602777,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2018,01/01/2018,24.79,
175316,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2009-10,12/01/2009,33.62,
175400,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2011-12,12/01/2011,31.61,
549836,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2017,01/01/2017,25.62,
549837,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2016-17,12/01/2016,30.12,
175274,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2008-09,12/01/2008,39.62,
175358,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2010-11,12/01/2010,36.82,
175442,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2012-13,12/01/2012,32.69,
175904,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2009,06/01/2009,31.61,
412750,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2016,12/31/2015,19.44,
550082,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2017,01/01/2017,18.96,
603024,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2018,06/01/2018,14.48,
603025,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2017-18,12/01/2017,25.9,
175946,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2010,06/01/2010,29.56,
175988,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2011,06/01/2011,29.31,
165828,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2009-10,12/01/2009,27.59,
166654,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2009,06/01/2009,22.47,
166713,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2010,06/01/2010,19.66,
166890,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2013,06/01/2013,16.96,
167539,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2009,12/01/2008,25.49,
213607,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2014,12/01/2013,20.33,
550083,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2016-17,12/01/2016,24.43,
166005,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2012-13,12/01/2012,25.99,
166831,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2012,06/01/2012,17.21,
167657,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2011,12/01/2010,24.01,
412749,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2016,05/31/2016,15.13,
603023,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2018,01/01/2018,19.76,
165946,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2011-12,12/01/2011,24.36,
167598,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2010,12/01/2009,23.96,
167716,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2012,12/01/2011,21.24,
167775,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2013,12/01/2012,20.74,
213253,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2013-14,12/01/2013,27.81,
336812,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2015,06/01/2015,15.09,
213430,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2014,06/01/2014,15.3,
336811,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2015,01/01/2015,19.81,
336813,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2014-15,12/01/2014,25.46,
412748,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2015-16,12/01/2015,23.82,
550081,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2017,06/01/2017,14.2,
165769,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2008-09,12/01/2008,30.46,
336563,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2015,06/01/2015,27.72,
549833,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2017,01/01/2017,30.31,
549834,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2016-17,12/01/2016,34.66,
602776,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2017-18,12/01/2017,33.05,
165887,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Winter 2010-11,12/01/2010,30.78,
166772,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2011,06/01/2011,19.31,
175987,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2011,06/01/2011,38.09,
176533,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2009,12/01/2008,43.32,
176617,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2011,12/01/2010,39.18,
176701,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2013,12/01/2012,36.08,
212440,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2014,06/01/2014,31.56,
212566,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2014,12/01/2013,34.74,
175399,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2011-12,12/01/2011,36.31,
175441,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2012-13,12/01/2012,37.34,
176071,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2013,06/01/2013,33.89,
212314,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2013-14,12/01/2013,39.35,
175315,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2009-10,12/01/2009,40.59,
175945,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2010,06/01/2010,38,
176659,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2012,12/01/2011,37.29,
336562,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2015,01/01/2015,31.23,
336564,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2014-15,12/01/2014,33.9,
412499,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2015-16,12/01/2015,32.41,
412500,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2016,05/31/2016,26.92,
602775,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2018,06/01/2018,26.13,
175903,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2009,06/01/2009,40.99,
176029,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2012,06/01/2012,36.74,
412501,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2016,12/31/2015,30.14,
549832,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2017,06/01/2017,28.61,
602774,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2018,01/01/2018,28.69,
176575,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2010,12/01/2009,39.17,
167538,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2009,12/01/2008,27.7,
167715,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2012,12/01/2011,23.25,
336809,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2015,06/01/2015,16.88,
550078,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2017,06/01/2017,15.99,
175273,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2008-09,12/01/2008,47.43,
175357,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2010-11,12/01/2010,42.24,
213252,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2013-14,12/01/2013,29.3,
412747,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2016,12/31/2015,21.17,
165827,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2009-10,12/01/2009,28.81,
166712,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2010,06/01/2010,21.9,
166771,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2011,06/01/2011,21.44,
166889,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2013,06/01/2013,19.25,
412746,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2016,05/31/2016,16.89,
550079,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2017,01/01/2017,20.62,
603020,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2018,01/01/2018,21.2,
603022,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2017-18,12/01/2017,27.29,
165945,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2011-12,12/01/2011,26.49,
166004,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2012-13,12/01/2012,27.68,
165768,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2008-09,12/01/2008,32.86,
165886,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2010-11,12/01/2010,32.5,
166830,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2012,06/01/2012,19.35,
167656,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2011,12/01/2010,26.01,
167774,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2013,12/01/2012,22.74,
213429,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2014,06/01/2014,17.1,
213606,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2014,12/01/2013,22.01,
336808,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2015,01/01/2015,21.35,
336810,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2014-15,12/01/2014,26.63,
221987,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2009,06/01/2009,23.86,
412745,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2015-16,12/01/2015,25.29,
550080,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2016-17,12/01/2016,25.83,
603021,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2018,06/01/2018,16.27,
412497,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2016,05/31/2016,24.97,
412498,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2016,12/31/2015,28.36,
549831,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2016-17,12/01/2016,32.93,
602772,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2018,06/01/2018,24.85,
166653,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2009,06/01/2009,24.63,
